,postcode,city,state,State Abbreviation,latitude,longitude
0,79000.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
1,79100.0,NUSAJAYA,JOHOR,JHR,1.4835,103.6341
2,79150.0,NUSAJAYA,JOHOR,JHR,1.4968,103.6524
3,79200.0,NUSAJAYA,JOHOR,JHR,1.4836,103.6364
4,79250.0,NUSAJAYA,JOHOR,JHR,1.5034,103.6522
5,79502.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
6,79503.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
7,79504.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
8,79505.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
9,79511.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
10,79513.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
11,79514.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
12,79517.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
13,79518.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
14,79520.0,NUSAJAYA,JOHOR,JHR,1.4569999999999999,103.7623
15,79521.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
16,79523.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
17,79532.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
18,79538.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
19,79540.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
20,79546.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
21,79548.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
22,79550.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
23,79552.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
24,79555.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
25,79570.0,NUSAJAYA,JOHOR,JHR,6.1378,100.3711
26,79575.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
27,79576.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
28,79592.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
29,79601.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
30,79603.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
31,79605.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
32,79606.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
33,79612.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
34,79626.0,NUSAJAYA,JOHOR,JHR,1.4875,103.7518
35,79630.0,NUSAJAYA,JOHOR,JHR,1.4831,103.7541
36,79632.0,NUSAJAYA,JOHOR,JHR,1.4788,103.7416
37,79646.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
38,79658.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
39,79660.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
40,79680.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
41,79681.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
42,79683.0,NUSAJAYA,JOHOR,JHR,1.5014,103.6439
43,80000.0,JOHOR BAHRU,JOHOR,JHR,1.5035,103.7405
44,80050.0,JOHOR BAHRU,JOHOR,JHR,1.4863,103.7713
45,80100.0,JOHOR BAHRU,JOHOR,JHR,1.5041,103.7052
46,80150.0,JOHOR BAHRU,JOHOR,JHR,1.5074,103.7329
47,80200.0,JOHOR BAHRU,JOHOR,JHR,1.4977,103.7163
48,80250.0,JOHOR BAHRU,JOHOR,JHR,1.5035,103.7404
49,80300.0,JOHOR BAHRU,JOHOR,JHR,1.4757,103.7537
50,80350.0,JOHOR BAHRU,JOHOR,JHR,1.5388,103.7012
51,80400.0,JOHOR BAHRU,JOHOR,JHR,1.5017,103.7414
52,80500.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
53,80506.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
54,80508.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
55,80516.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
56,80519.0,JOHOR BAHRU,JOHOR,JHR,1.4582,103.7501
57,80534.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
58,80536.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
59,80542.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
60,80546.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
61,80558.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
62,80560.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
63,80564.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
64,80568.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
65,80578.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
66,80584.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
67,80586.0,JOHOR BAHRU,JOHOR,JHR,1.4583,103.7462
68,80590.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
69,80592.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
70,80594.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
71,80596.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
72,80600.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
73,80604.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
74,80608.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
75,80620.0,JOHOR BAHRU,JOHOR,JHR,1.5384,103.7686
76,80622.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
77,80628.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
78,80644.0,JOHOR BAHRU,JOHOR,JHR,1.4562,103.7613
79,80648.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
80,80662.0,JOHOR BAHRU,JOHOR,JHR,1.4804,103.7426
81,80664.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
82,80668.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
83,80670.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
84,80672.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
85,80673.0,JOHOR BAHRU,JOHOR,JHR,1.4712,103.7748
86,80676.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
87,80700.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
88,80710.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
89,80720.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
90,80730.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
91,80900.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
92,80902.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
93,80904.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
94,80906.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
95,80908.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
96,80988.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
97,80990.0,JOHOR BAHRU,JOHOR,JHR,1.4634,103.7547
98,81000.0,KULAI,JOHOR,JHR,1.7259,103.5011
99,81100.0,JOHOR BAHRU,JOHOR,JHR,1.5495,103.708
100,81200.0,JOHOR BAHRU,JOHOR,JHR,1.5249,103.6874
101,81300.0,JOHOR BAHRU,JOHOR,JHR,1.5427,103.6487
102,81310.0,JOHOR BAHRU,JOHOR,JHR,1.5107,103.6984
103,81400.0,SENAI,JOHOR,JHR,1.6446,103.5973
104,81440.0,BANDAR TENGGARA,JOHOR,JHR,1.7876,103.6699
105,81450.0,GUGUSAN TAIB ANDAK,JOHOR,JHR,1.7601,103.6852
106,81500.0,SUNGAI MATI,JOHOR,JHR,1.5141,103.7014
107,81550.0,GELANG PATAH,JOHOR,JHR,1.4619,103.5857
108,81600.0,PENGERANG,JOHOR,JHR,1.4656,103.9435
109,81700.0,PASIR GUDANG,JOHOR,JHR,1.5002,103.8273
110,81750.0,MASAI,JOHOR,JHR,1.5558,103.7616
111,81800.0,ULU TIRAM,JOHOR,JHR,1.6728,103.6325
112,81850.0,LAYANG-LAYANG,JOHOR,JHR,1.7832,103.4388
113,81900.0,KOTA TINGGI,JOHOR,JHR,1.7427,103.7788
114,81920.0,AYER TAWAR 3,JOHOR,JHR,1.7209999999999999,103.8967
115,81930.0,BANDAR PENAWAR,JOHOR,JHR,1.6712,103.9725
116,82000.0,PONTIAN,JOHOR,JHR,1.5666,103.3873
117,82100.0,AYER BALOI,JOHOR,JHR,1.6927,103.2524
118,82200.0,BENUT,JOHOR,JHR,1.6864,103.2713
119,82300.0,KUKUP,JOHOR,JHR,1.423,103.4425
120,83000.0,BATU PAHAT,JOHOR,JHR,1.8578,103.0357
121,83100.0,RENGIT,JOHOR,JHR,1.6640000000000001,103.2453
122,83200.0,SENGGARANG,JOHOR,JHR,1.8138,103.0467
123,83300.0,SERI GADING,JOHOR,JHR,1.8197,103.2399
124,83400.0,SRI MEDAN,JOHOR,JHR,1.5084,103.7136
125,83500.0,PARIT SULONG,JOHOR,JHR,1.9663,102.9015
126,83600.0,SEMERAH,JOHOR,JHR,1.9075,102.8813
127,83700.0,YONG PENG,JOHOR,JHR,1.9139,103.1326
128,84000.0,MUAR,JOHOR,JHR,2.0051,102.7335
129,84150.0,PARIT JAWA,JOHOR,JHR,1.9152,102.8197
130,84200.0,MUAR,JOHOR,JHR,2.0102,102.6981
131,84300.0,BUKIT PASIR,JOHOR,JHR,2.1122,102.7617
132,84400.0,SUNGAI MATI,JOHOR,JHR,2.0749,102.7197
133,84500.0,PANCHOR,JOHOR,JHR,2.0423,102.9538
134,84600.0,PAGOH,JOHOR,JHR,2.0869999999999997,102.8871
135,84700.0,GERISEK,JOHOR,JHR,2.215,102.7854
136,84800.0,BUKIT GAMBIR,JOHOR,JHR,2.1437,102.8537
137,84900.0,TANGKAK,JOHOR,JHR,2.1462,102.7848
138,85000.0,SEGAMAT,JOHOR,JHR,2.3134,102.9786
139,85100.0,BATU ANAM,JOHOR,JHR,2.4247,102.8497
140,85200.0,JEMENTAH,JOHOR,JHR,2.1737,102.9493
141,85300.0,LABIS,JOHOR,JHR,2.2604,103.5458
142,85400.0,CHAAH,JOHOR,JHR,2.0491,103.1443
143,86000.0,KLUANG,JOHOR,JHR,1.9226,103.4038
144,86100.0,AYER HITAM,JOHOR,JHR,1.9032,103.2165
145,86200.0,SIMPANG RENGAM,JOHOR,JHR,1.881,103.3957
146,86300.0,RENGAM,JOHOR,JHR,1.8498,103.3555
147,86400.0,PARIT RAJA,JOHOR,JHR,1.8605,103.1004
148,86500.0,BEKOK,JOHOR,JHR,2.1332,103.4663
149,86600.0,PALOH,JOHOR,JHR,2.1593,103.507
150,86700.0,KAHANG,JOHOR,JHR,2.1504,103.5336
151,86800.0,MERSING,JOHOR,JHR,2.3043,103.7599
152,86810.0,MERSING,JOHOR,JHR,2.4361,103.8312
153,86900.0,ENDAU,JOHOR,JHR,2.5415,103.542
154,5000.0,ALOR SETAR,KEDAH,KDH,6.1063,100.3685
155,5050.0,ALOR SETAR,KEDAH,KDH,6.0141,100.3832
156,5100.0,ALOR SETAR,KEDAH,KDH,6.1272,100.3698
157,5150.0,ALOR SETAR,KEDAH,KDH,6.0901,100.3692
158,5200.0,ALOR SETAR,KEDAH,KDH,6.0276,100.3989
159,5250.0,ALOR SETAR,KEDAH,KDH,6.0976,100.3864
160,5300.0,ALOR SETAR,KEDAH,KDH,6.0907,100.3819
161,5350.0,ALOR STAR,KEDAH,KDH,6.1194,100.3677
162,5400.0,ALOR STAR,KEDAH,KDH,6.1162,100.3703
163,5460.0,ALOR STAR,KEDAH,KDH,6.1194,100.3677
164,5500.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
165,5502.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
166,5503.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
167,5504.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
168,5505.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
169,5506.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
170,5508.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
171,5512.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
172,5514.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
173,5516.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
174,5517.0,ALOR SETAR,KEDAH,KDH,5.6425,100.4883
175,5518.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
176,5520.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
177,5532.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
178,5534.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
179,5536.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
180,5538.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
181,5550.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
182,5551.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
183,5552.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
184,5556.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
185,5558.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
186,5560.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
187,5564.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
188,5576.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
189,5578.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
190,5580.0,ALOR SETAR,KEDAH,KDH,6.2434,100.2418
191,5582.0,ALOR SETAR,KEDAH,KDH,6.2434,100.2418
192,5586.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
193,5590.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
194,5592.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
195,5594.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
196,5600.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
197,5604.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
198,5610.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
199,5612.0,ALOR SETAR,KEDAH,KDH,5.7945,100.37100000000001
200,5614.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
201,5620.0,ALOR SETAR,KEDAH,KDH,6.13,100.3665
202,5621.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
203,5622.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
204,5626.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
205,5628.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
206,5630.0,ALOR SETAR,KEDAH,KDH,6.1201,100.3918
207,5632.0,ALOR SETAR,KEDAH,KDH,6.1643,100.5356
208,5644.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
209,5660.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
210,5661.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
211,5664.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
212,5670.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
213,5672.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
214,5673.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
215,5674.0,ALOR SETAR,KEDAH,KDH,6.1179,100.3674
216,5675.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
217,5676.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
218,5680.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
219,5690.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
220,5696.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
221,5700.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
222,5710.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
223,5720.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
224,5990.0,ALOR SETAR,KEDAH,KDH,6.1194,100.3677
225,6000.0,JITRA,KEDAH,KDH,6.1316,100.4351
226,6007.0,JITRA,KEDAH,KDH,6.2663,100.4271
227,6009.0,JITRA,KEDAH,KDH,6.2663,100.4271
228,6010.0,UNIVERSITI UTARA MALAYSIA,KEDAH,KDH,6.4574,100.506
229,6050.0,BUKIT KAYU HITAM,KEDAH,KDH,6.3493,100.4429
230,6100.0,KODIANG,KEDAH,KDH,6.2045,100.3746
231,6150.0,AYER HITAM,KEDAH,KDH,6.1893,100.2859
232,6200.0,KEPALA BATAS,KEDAH,KDH,5.9661,100.4734
233,6207.0,KEPALA BATAS,KEDAH,KDH,6.2017,100.4128
234,6209.0,KEPALA BATAS,KEDAH,KDH,6.2017,100.4128
235,6250.0,ALOR STAR,KEDAH,KDH,5.875,100.3757
236,6300.0,KUALA NERANG,KEDAH,KDH,6.1461,100.5833
237,6350.0,POKOK SENA,KEDAH,KDH,6.1542,100.5613
238,6400.0,POKOK SENA,KEDAH,KDH,6.0432,100.5221
239,6500.0,LANGGAR,KEDAH,KDH,6.0479,100.40700000000001
240,6507.0,LANGGAR,KEDAH,KDH,6.1237,100.4445
241,6509.0,LANGGAR,KEDAH,KDH,6.1237,100.4445
242,6550.0,ALOR STAR,KEDAH,KDH,6.1194,100.3677
243,6570.0,ALOR SETAR,KEDAH,KDH,5.9419,100.4272
244,6600.0,KUALA KEDAH,KEDAH,KDH,5.9919,100.3635
245,6650.0,SIMPANG EMPAT,KEDAH,KDH,6.013,100.4018
246,6660.0,ALOR SETAR,KEDAH,KDH,6.0167,100.4
247,6700.0,PENDANG,KEDAH,KDH,5.9623,100.47200000000001
248,6707.0,PENDANG,KEDAH,KDH,5.9825,100.4594
249,6709.0,PENDANG,KEDAH,KDH,5.9825,100.4594
250,6710.0,PENDANG,KEDAH,KDH,5.9936,100.5418
251,6720.0,PENDANG,KEDAH,KDH,5.9352,100.4749
252,6750.0,PENDANG,KEDAH,KDH,5.9562,100.4823
253,6800.0,KOTA SARANG SEMUT,KEDAH,KDH,5.9008,100.4089
254,6900.0,YAN,KEDAH,KDH,5.8366,100.4039
255,6910.0,YAN,KEDAH,KDH,5.8336,100.3925
256,7000.0,LANGKAWI,KEDAH,KDH,6.2439,99.9533
257,7007.0,LANGKAWI,KEDAH,KDH,6.3233,99.8547
258,7009.0,LANGKAWI,KEDAH,KDH,6.3233,99.8547
259,8000.0,SUNGAI PETANI,KEDAH,KDH,5.6639,100.4902
260,8007.0,SUNGAI PETANI,KEDAH,KDH,5.649,100.4951
261,8009.0,SUNGAI PETANI,KEDAH,KDH,5.649,100.4951
262,8010.0,SUNGAI PETANI,KEDAH,KDH,5.7166,100.5062
263,8100.0,BEDONG,KEDAH,KDH,5.7879,100.4719
264,8110.0,BEDONG,KEDAH,KDH,5.6793,100.4423
265,8200.0,SIK,KEDAH,KDH,5.8207,100.6951
266,8210.0,SIK,KEDAH,KDH,5.9359,100.7472
267,8300.0,GURUN,KEDAH,KDH,5.8064,100.5136
268,8320.0,JENIANG,KEDAH,KDH,5.8343,100.6252
269,8330.0,GURUN,KEDAH,KDH,5.8013,100.5175
270,8340.0,SIK,KEDAH,KDH,5.8969,100.6685
271,8400.0,MERBOK,KEDAH,KDH,5.7262,100.4529
272,8407.0,MERBOK,KEDAH,KDH,5.7246,100.3688
273,8409.0,MERBOK,KEDAH,KDH,5.7246,100.3688
274,8500.0,KOTA KUALA MUDA,KEDAH,KDH,5.7405,100.4243
275,8507.0,KOTA KUALA MUDA,KEDAH,KDH,5.6454,100.3551
276,8509.0,KOTA KUALA MUDA,KEDAH,KDH,5.6454,100.3551
277,8600.0,SUNGAI PETANI,KEDAH,KDH,5.7803,100.5201
278,8700.0,JENIANG,KEDAH,KDH,5.8761,100.6146
279,8800.0,GURUN,KEDAH,KDH,5.7896,100.5238
280,9000.0,KULIM,KEDAH,KDH,5.4724,100.5385
281,9007.0,KULIM,KEDAH,KDH,5.3894,100.5634
282,9009.0,KULIM,KEDAH,KDH,5.3894,100.5634
283,9010.0,KULIM,KEDAH,KDH,5.5956,100.6129
284,9020.0,KULIM,KEDAH,KDH,5.5494,100.5186
285,9100.0,BALING,KEDAH,KDH,5.7229,100.7831
286,9110.0,KUALA PEGANG,KEDAH,KDH,5.7874,100.6923
287,9200.0,KUPANG,KEDAH,KDH,5.6818,100.758
288,9300.0,KUALA KETIL,KEDAH,KDH,5.6747,100.6754
289,9310.0,KUALA KETIL,KEDAH,KDH,5.5849,100.7507
290,9400.0,PADANG SERAI,KEDAH,KDH,5.5331,100.5534
291,9410.0,PADANG SERAI,KEDAH,KDH,5.6077,100.6056
292,9600.0,LUNAS,KEDAH,KDH,5.5071,100.5589
293,9700.0,KARANGAN,KEDAH,KDH,5.5748,100.6005
294,9800.0,SERDANG,KEDAH,KDH,5.4765,100.5938
295,9810.0,SERDANG,KEDAH,KDH,5.3649,100.6151
296,14290.0,BANDAR BAHRU,KEDAH,KDH,5.6564,100.5422
297,14390.0,BANDAR BAHRU,KEDAH,KDH,5.5104,100.5394
298,34950.0,BANDAR BAHARU,KEDAH,KDH,5.1873,100.5156
299,15000.0,KOTA BHARU,KELANTAN,KTN,6.1253,102.2461
300,15050.0,KOTA BHARU,KELANTAN,KTN,6.1212,102.2459
301,15100.0,KOTA BHARU,KELANTAN,KTN,6.0706,102.2458
302,15150.0,KOTA BHARU,KELANTAN,KTN,6.1187,102.2508
303,15159.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
304,15200.0,KOTA BHARU,KELANTAN,KTN,6.105,102.251
305,15300.0,KOTA BHARU,KELANTAN,KTN,6.1159,102.2452
306,15350.0,KOTA BHARU,KELANTAN,KTN,6.1118,102.249
307,15400.0,KOTA BHARU,KELANTAN,KTN,6.1185,102.2489
308,15500.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
309,15502.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
310,15503.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
311,15504.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
312,15505.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
313,15506.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
314,15508.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
315,15512.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
316,15514.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
317,15516.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
318,15517.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
319,15518.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
320,15519.0,KOTA BHARU,KELANTAN,KTN,5.8081,102.1509
321,15520.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
322,15524.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
323,15529.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
324,15532.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
325,15534.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
326,15536.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
327,15538.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
328,15540.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
329,15546.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
330,15548.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
331,15550.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
332,15551.0,KOTA BHARU,KELANTAN,KTN,5.8092,102.1515
333,15556.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
334,15558.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
335,15560.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
336,15564.0,KOTA BHARU,KELANTAN,KTN,6.1093,102.2382
337,15570.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
338,15572.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
339,15576.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
340,15578.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
341,15582.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
342,15586.0,KOTA BHARU,KELANTAN,KTN,6.1237,102.2468
343,15590.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
344,15592.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
345,15594.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
346,15596.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
347,15600.0,KOTA BHARU,KELANTAN,KTN,6.1303,102.2369
348,15604.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
349,15608.0,KOTA BHARU,KELANTAN,KTN,5.9453,102.2339
350,15609.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
351,15612.0,KOTA BHARU,KELANTAN,KTN,5.8260000000000005,102.225
352,15614.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
353,15616.0,KOTA BHARU,KELANTAN,KTN,6.1152,102.2414
354,15622.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
355,15623.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
356,15626.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
357,15628.0,KOTA BHARU,KELANTAN,KTN,6.119,102.3573
358,15630.0,KOTA BHARU,KELANTAN,KTN,6.1996,102.1696
359,15632.0,KOTA BHARU,KELANTAN,KTN,6.1012,102.2653
360,15634.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
361,15644.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
362,15646.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
363,15648.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
364,15658.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
365,15660.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
366,15661.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
367,15664.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
368,15670.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
369,15672.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
370,15673.0,KOTA BHARU,KELANTAN,KTN,6.1292,102.2387
371,15674.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
372,15676.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
373,15680.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
374,15690.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
375,15710.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
376,15720.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2492
377,15730.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
378,15740.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
379,15988.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
380,15990.0,KOTA BHARU,KELANTAN,KTN,6.122000000000001,102.2523
